 Timestamp,Source,Speed (kn),,Longitude (°),Latitude (°),lon2,lat2,Course (°)
2018-02-09 02:05 (UTC),Terr-AIS,143,,-43.80457,51.94201,,,193
2018-02-09 02:08 (UTC),Terr-AIS,132,,-43.85118,51.86313,,,203
2018-02-09 02:10 (UTC),Terr-AIS,127,,-43.86278,51.84524,,,209
2018-02-09 02:12 (UTC),Terr-AIS,137,,-43.91832,51.76563,,,213
2018-02-09 02:16 (UTC),Terr-AIS,146,,-43.98198,51.67347,,,210
2018-02-09 02:18 (UTC),Terr-AIS,139,,-44.04105,51.58078,,,200
2018-02-09 02:20 (UTC),Terr-AIS,133,,-44.07746,51.51872,,,207
2018-02-09 02:23 (UTC),Terr-AIS,131,,-44.0937,51.49488,,,200
2018-02-09 02:26 (UTC),Terr-AIS,133,,-44.16571,51.39613,,,206
2018-02-09 02:28 (UTC),Terr-AIS,124,,-44.41689,50.97023,,,202
2018-02-09 02:30 (UTC),Terr-AIS,130,,-44.48598,50.83737,,,191
2018-02-09 02:34 (UTC),Terr-AIS,129,,-44.53414,50.73659,,,206
2018-02-09 02:36 (UTC),Terr-AIS,133,,-44.62453,50.62487,,,198
2018-02-09 02:38 (UTC),Terr-AIS,122,,-44.70337,50.51424,,,212
2018-02-09 02:41 (UTC),Terr-AIS,126,,-44.77533,50.43005,,,205
2018-02-09 02:44 (UTC),Terr-AIS,112,,-44.7878,50.41585,,,212
2018-02-09 02:46 (UTC),Terr-AIS,128,,-44.85829,50.33657,,,210
2018-02-09 02:48 (UTC),Terr-AIS,112,,-44.87169,50.32222,,,224
2018-02-09 02:51 (UTC),Terr-AIS,113,,-44.87761,50.31587,,,203
2018-02-09 02:54 (UTC),Terr-AIS,123,,-44.94521,50.23916,,,207
2018-02-09 02:56 (UTC),Terr-AIS,123,,-44.95728,50.22532,,,207
2018-02-09 02:58 (UTC),Terr-AIS,124,,-45.0077,50.16079,,,211
2018-02-09 03:01 (UTC),Terr-AIS,118,,-45.02803,50.13228,,,208
2018-02-09 03:03 (UTC),Terr-AIS,120,,-45.03905,50.11716,,,207
2018-02-09 03:05 (UTC),Terr-AIS,131,,-45.05991,50.08882,,,206
2018-02-09 03:07 (UTC),Terr-AIS,125,,-45.10876,50.02821,,,212
2018-02-09 03:10 (UTC),Terr-AIS,126,,-45.12021,50.01523,,,203
2018-02-09 03:12 (UTC),Terr-AIS,123,,-45.19863,49.92721,,,206
2018-02-09 03:14 (UTC),Terr-AIS,124,,-45.20883,49.91582,,,204
2018-02-09 03:17 (UTC),Terr-AIS,116,,-45.26969,49.84853,,,211
2018-02-09 03:19 (UTC),Terr-AIS,126,,-45.30246,49.81451,,,202
2018-02-09 03:21 (UTC),Terr-AIS,130,,-45.33565,49.76999,,,198
2018-02-09 03:23 (UTC),Terr-AIS,127,,-45.37889,49.70164,,,197
2018-02-09 03:27 (UTC),Terr-AIS,117,,-45.38661,49.68898,,,197
2018-02-09 03:29 (UTC),Terr-AIS,136,,-45.43655,49.60703,,,204
2018-02-09 03:32 (UTC),Terr-AIS,138,,-45.44061,49.60034,,,198
2018-02-09 03:36 (UTC),Terr-AIS,127,,-45.48806,49.50544,,,199
2018-02-09 06:03 (UTC),Terr-AIS,121,,-45.50919,49.46662,,,200
2018-02-09 06:06 (UTC),Terr-AIS,123,,-45.53226,49.42264,,,196
2018-02-09 06:09 (UTC),Terr-AIS,117,,-45.58694,49.33789,-46.019167,48.800278,204
2018-02-09 06:11 (UTC),Terr-AIS,110,,-45.64547,49.25614,,,208
2018-02-09 06:13 (UTC),Terr-AIS,112,,-45.7125,49.16992,,,204
2018-02-09 06:16 (UTC),Terr-AIS,121,,-45.79817,49.0704,,,212
2018-02-09 06:18 (UTC),Terr-AIS,119,,-45.87792,48.97744,-46.318611,48.452222,205
2018-02-09 06:20 (UTC),Terr-AIS,122,,-45.96386,48.87981,,,211
2018-02-09 06:22 (UTC),Terr-AIS,114,,-46.04899,48.78184,,,207
2018-02-09 06:25 (UTC),Terr-AIS,116,,-46.12895,48.68682,,,207
2018-02-09 06:27 (UTC),Terr-AIS,117,,-46.21566,48.58967,,,210
2018-02-09 06:29 (UTC),Terr-AIS,114,,-46.38599,48.39152,,,206
2018-02-09 06:33 (UTC),Terr-AIS,119,,-46.46602,48.29045,,,209
2018-02-09 06:35 (UTC),Terr-AIS,115,,-46.54577,48.18771,,,204
2018-02-09 06:37 (UTC),Terr-AIS,111,,-46.59613,48.11146,,,203
2018-02-09 06:40 (UTC),Terr-AIS,106,,-46.66503,48.00635,,,202
2018-02-09 06:43 (UTC),Terr-AIS,112,,-46.69304,47.96972,,,204
2018-02-09 06:45 (UTC),Terr-AIS,100,,-46.81153,47.83377,,,212
2018-02-09 06:48 (UTC),Terr-AIS,105,,-46.85656,47.7812,,,205
2018-02-09 06:50 (UTC),Terr-AIS,106,,-46.88909,47.74043,,,203
2018-02-09 06:52 (UTC),Terr-AIS,117,,-47.02183,47.57431,,,209
2018-02-09 06:55 (UTC),Terr-AIS,112,,-47.07984,47.502,,,206
2018-02-09 06:58 (UTC),Terr-AIS,131,,-47.20112,47.33523,,,207
2018-02-09 07:00 (UTC),Terr-AIS,124,,-47.25573,47.26135,,,207
2018-02-09 07:02 (UTC),Terr-AIS,135,,-47.31518,47.18388,,,206
2018-02-09 07:04 (UTC),Terr-AIS,116,,-47.46369,46.9585,,,207
2018-02-09 07:08 (UTC),Terr-AIS,111,,-47.59612,46.79519,,,208
2018-02-09 07:10 (UTC),Terr-AIS,115,,-47.67206,46.69409,,,205
2018-02-09 07:12 (UTC),Terr-AIS,110,,-47.74261,46.60001,,,205
2018-02-09 07:15 (UTC),Terr-AIS,108,,-47.80542,46.51727,,,209
2018-02-09 07:17 (UTC),Terr-AIS,119,,-47.87189,46.4251,,,199
2018-02-09 07:19 (UTC),Terr-AIS,114,,-48.04911,46.1845,,,207
2018-02-09 07:22 (UTC),Terr-AIS,113,,-48.08755,46.13312,,,210
2018-02-09 07:26 (UTC),Terr-AIS,112,,-48.10169,46.11409,,,207
2018-02-09 07:28 (UTC),Terr-AIS,112,,-48.1534,46.04735,,,206
2018-02-09 07:30 (UTC),Terr-AIS,109,,-48.15869,46.0404,,,208
2018-02-09 07:34 (UTC),Terr-AIS,108,,-48.20517,45.97708,,,205
2018-02-09 07:36 (UTC),Terr-AIS,106,,-48.22318,45.95265,-48.585278,45.451111,207
2018-02-09 07:38 (UTC),Terr-AIS,109,,-48.25881,45.90455,,,207
2018-02-09 07:41 (UTC),Terr-AIS,108,,-48.28806,45.86431,,,206
2018-02-09 07:44 (UTC),Terr-AIS,104,,-48.30913,45.83541,,,203
2018-02-09 07:46 (UTC),Terr-AIS,110,,-48.36191,45.76913,,,215
2018-02-09 07:48 (UTC),Terr-AIS,107,,-48.36637,45.76454,,,218
2018-02-09 07:52 (UTC),Terr-AIS,113,,-48.41912,45.69774,,,204
2018-02-09 07:54 (UTC),Terr-AIS,112,,-48.43805,45.6715,,,205
2018-02-09 07:56 (UTC),Terr-AIS,116,,-48.47009,45.62752,,,207
2018-02-09 07:59 (UTC),Terr-AIS,109,,-48.52214,45.55457,,,207
2018-02-09 08:02 (UTC),Terr-AIS,112,,-48.62741,45.41224,,,206
2018-02-09 08:04 (UTC),Terr-AIS,109,,-48.6545,45.37013,,,201
2018-02-09 08:08 (UTC),Terr-AIS,106,,-48.68729,45.31346,,,202
2018-02-09 08:10 (UTC),Terr-AIS,104,,-48.71795,45.26011,,,202
2018-02-09 08:12 (UTC),Terr-AIS,112,,-48.74611,45.21104,,,200
2018-02-09 08:16 (UTC),Terr-AIS,109,,-48.81315,45.12607,,,210
2018-02-09 08:18 (UTC),Terr-AIS,107,,-48.88965,45.03638,,,208
2018-02-09 08:20 (UTC),Terr-AIS,111,,-48.99758,44.99814,,,270
2018-02-09 08:23 (UTC),Terr-AIS,107,,-49.14366,44.99898,,,269
2018-02-09 08:26 (UTC),Terr-AIS,107,,-49.28659,44.99936,,,272
2018-02-09 08:28 (UTC),Terr-AIS,112,,-49.47485,44.99958,,,276
2018-02-09 08:30 (UTC),Terr-AIS,108,,-49.58046,44.99969,,,270
2018-02-09 08:33 (UTC),Terr-AIS,107,,-49.60243,44.99973,,,267
2018-02-09 08:36 (UTC),Terr-AIS,106,,-49.72731,45.00018,,,267
2018-02-09 08:38 (UTC),Terr-AIS,106,,-49.75261,45.00011,,,265
2018-02-09 08:40 (UTC),Terr-AIS,107,,-49.77995,45,,,268
2018-02-09 08:44 (UTC),Terr-AIS,111,,-49.89696,44.99962,,,263
2018-02-09 08:46 (UTC),Terr-AIS,107,,-50.02763,45.00658,,,284
2018-02-09 08:48 (UTC),Terr-AIS,107,,-50.10068,45.02171,,,287
2018-02-09 08:50 (UTC),Terr-AIS,107,,-50.22272,45.04561,,,283
2018-02-09 08:52 (UTC),Terr-AIS,106,,-50.3193,45.06495,,,282
2018-02-09 08:56 (UTC),Terr-AIS,105,,-50.41108,45.08344,,,290
2018-02-09 08:58 (UTC),Terr-AIS,103,,-50.51693,45.10532,,,285
2018-02-09 09:00 (UTC),Terr-AIS,106,,-50.59704,45.12106,,,286
2018-02-09 09:03 (UTC),Terr-AIS,107,,-50.81091,45.162,,,285
2018-02-09 09:06 (UTC),Terr-AIS,108,,-50.83674,45.16692,,,283
2018-02-09 09:08 (UTC),Terr-AIS,107,,-50.92474,45.1838,,,287
2018-02-09 09:10 (UTC),Terr-AIS,107,,-51.04301,45.20612,,,286
2018-02-09 09:14 (UTC),Terr-AIS,106,,-51.126,45.22175,,,287
2018-02-09 09:16 (UTC),Terr-AIS,109,,-51.15803,45.22853,,,285
2018-02-09 09:19 (UTC),Terr-AIS,109,,-51.23732,45.24561,,,285
2018-02-09 09:22 (UTC),Terr-AIS,109,,-51.37109,45.27439,,,283
2018-02-09 09:25 (UTC),Terr-AIS,109,,-51.3946,45.27923,,,283
2018-02-09 09:27 (UTC),Terr-AIS,107,,-51.4023,45.28087,,,286
2018-02-09 09:29 (UTC),Terr-AIS,109,,-51.43632,45.28798,,,287
2018-02-09 09:31 (UTC),Terr-AIS,108,,-51.45689,45.29205,,,284
2018-02-09 09:34 (UTC),Terr-AIS,107,,-51.4692,45.29446,,,286
2018-02-09 09:36 (UTC),Terr-AIS,111,,-51.51888,45.30408,,,284
2018-02-09 09:38 (UTC),Terr-AIS,110,,-51.58946,45.31804,,,285
2018-02-09 09:41 (UTC),Terr-AIS,109,,-51.7325,45.34684,,,283
2018-02-09 09:44 (UTC),Terr-AIS,107,,-51.77207,45.35529,,,287
2018-02-09 09:46 (UTC),Terr-AIS,108,,-51.81242,45.36348,,,289
2018-02-09 09:49 (UTC),Terr-AIS,107,,-51.83137,45.36721,,,286
2018-02-09 09:51 (UTC),Terr-AIS,111,,-51.87113,45.37555,,,287
2018-02-09 09:54 (UTC),Terr-AIS,109,,-51.90562,45.38269,,,284
2018-02-09 09:59 (UTC),Terr-AIS,111,,-51.91881,45.38542,,,287
2018-02-09 10:06 (UTC),Terr-AIS,110,,-51.93461,45.38874,,,288
2018-02-09 10:09 (UTC),Terr-AIS,111,,-51.95531,45.39313,,,292
2018-02-09 10:12 (UTC),Terr-AIS,109,,-51.97049,45.39611,,,288
2018-02-09 10:14 (UTC),Terr-AIS,108,,-51.98163,45.39837,,,282
2018-02-09 10:18 (UTC),Terr-AIS,110,,-51.99119,45.40034,,,284
2018-02-09 10:20 (UTC),Terr-AIS,111,,-52.00165,45.40238,,,286
2018-02-09 10:22 (UTC),Terr-AIS,110,,-52.01351,45.40479,,,284
2018-02-09 10:25 (UTC),Terr-AIS,109,,-52.02453,45.40679,,,286
2018-02-09 10:27 (UTC),Terr-AIS,107,,-52.03565,45.40897,,,282
2018-02-09 10:29 (UTC),Terr-AIS,109,,-52.05214,45.41208,,,284
2018-02-09 10:32 (UTC),Terr-AIS,106,,-52.06169,45.41399,,,287
2018-02-09 10:34 (UTC),Terr-AIS,106,,-52.07112,45.4157,,,283
2018-02-09 10:37 (UTC),Terr-AIS,104,,-52.08267,45.41789,,,282
2018-02-09 10:39 (UTC),Terr-AIS,112,,-52.09429,45.42044,,,290
2018-02-09 10:42 (UTC),Terr-AIS,110,,-52.10392,45.42249,,,285
2018-02-09 10:45 (UTC),Terr-AIS,110,,-52.11414,45.42461,,,286
2018-02-09 10:47 (UTC),Terr-AIS,109,,-52.12471,45.4267,,,284
2018-02-09 10:49 (UTC),Terr-AIS,108,,-52.13838,45.42929,,,284
2018-02-09 10:52 (UTC),Terr-AIS,107,,-52.14807,45.43108,,,282
2018-02-09 10:54 (UTC),Terr-AIS,109,,-52.159,45.43305,,,284
2018-02-09 10:58 (UTC),Terr-AIS,110,,-52.17265,45.4357,,,284
2018-02-09 11:04 (UTC),Terr-AIS,111,,-52.18307,45.43796,,,289
2018-02-09 11:07 (UTC),Terr-AIS,110,,-52.19875,45.44127,,,287
2018-02-09 11:09 (UTC),Terr-AIS,108,,-52.21516,45.44469,,,288
2018-02-09 11:12 (UTC),Terr-AIS,106,,-52.23687,45.44939,,,286
2018-02-09 11:15 (UTC),Terr-AIS,107,,-52.24899,45.45194,,,287
2018-02-09 11:18 (UTC),Terr-AIS,107,,-52.26248,45.45487,,,286
2018-02-09 11:23 (UTC),Terr-AIS,107,,-52.27371,45.45715,,,285
2018-02-09 11:25 (UTC),Terr-AIS,107,,-52.28514,45.4596,,,285
2018-02-09 11:28 (UTC),Terr-AIS,106,,-52.2981,45.46209,,,285
2018-02-09 11:36 (UTC),Terr-AIS,106,,-52.30898,45.4642,,,283
2018-02-09 11:38 (UTC),Terr-AIS,108,,-52.31882,45.46606,,,288
2018-02-09 11:45 (UTC),Terr-AIS,106,,-52.32819,45.46785,,,287
2018-02-09 11:47 (UTC),Terr-AIS,106,,-52.34225,45.4706,,,281
2018-02-09 11:56 (UTC),Terr-AIS,106,,-52.3527,45.47262,,,284
2018-02-09 12:02 (UTC),Terr-AIS,105,,-52.39054,45.48022,,,288
2018-02-09 12:07 (UTC),Terr-AIS,108,,-52.40405,45.48295,,,285
2018-02-09 12:10 (UTC),Terr-AIS,107,,-52.41489,45.48517,,,285
2018-02-09 12:15 (UTC),Terr-AIS,108,,-52.43255,45.48872,,,288
2018-02-09 12:18 (UTC),Terr-AIS,109,,-52.44208,45.49067,,,285
2018-02-09 12:22 (UTC),Terr-AIS,107,,-52.45657,45.49344,,,282
2018-02-09 13:17 (UTC),Terr-AIS,106,,-52.48655,45.49917,,,284
2018-02-09 13:26 (UTC),Terr-AIS,106,,-52.49576,45.50075,,,285
2018-02-09 13:31 (UTC),Terr-AIS,107,,-52.51273,45.50417,,,286
2018-02-09 13:36 (UTC),Terr-AIS,108,,-52.53296,45.50831,,,285
2018-02-10 11:57 (UTC),Terr-AIS,107,,-52.54375,45.51048,,,286
2018-02-10 12:00 (UTC),Terr-AIS,107,,-52.55641,45.51307,,,284
2018-02-10 12:04 (UTC),Terr-AIS,109,,-52.5654,45.51485,,,286
2018-02-10 12:07 (UTC),Terr-AIS,107,,-52.58909,45.51956,,,285
2018-02-10 12:10 (UTC),Terr-AIS,109,,-52.5981,45.52139,,,282
2018-02-10 12:13 (UTC),Terr-AIS,107,,-52.61125,45.52406,,,283
2018-02-10 12:18 (UTC),Terr-AIS,107,,-52.62399,45.52668,,,287
2018-02-10 12:21 (UTC),Terr-AIS,109,,-52.66044,45.53408,,,285
2018-02-10 12:24 (UTC),Terr-AIS,107,,-52.74079,45.55053,,,282
2018-02-10 12:26 (UTC),Terr-AIS,109,,-52.88013,45.57934,,,287
2018-02-10 12:28 (UTC),Terr-AIS,106,,-52.89891,45.58326,,,289
2018-02-10 12:31 (UTC),Terr-AIS,106,,-52.99597,45.60334,,,286
2018-02-10 12:34 (UTC),Terr-AIS,107,,-53.00874,45.60601,,,288
2018-02-10 12:38 (UTC),Terr-AIS,104,,-53.09103,45.6235,,,284
2018-02-10 12:40 (UTC),Terr-AIS,108,,-53.11499,45.62867,,,293
2018-02-10 12:42 (UTC),Terr-AIS,106,,-53.14712,45.63553,,,286
2018-02-10 12:45 (UTC),Terr-AIS,110,,-53.20285,45.64712,,,289
2018-02-10 12:49 (UTC),Terr-AIS,106,,-53.28802,45.66065,,,280
2018-02-10 12:51 (UTC),Terr-AIS,109,,-53.42711,45.68826,,,286
2018-02-10 12:54 (UTC),Terr-AIS,107,,-53.46503,45.69714,,,285
2018-02-10 12:56 (UTC),Terr-AIS,106,,-53.50578,45.70627,,,285
2018-02-10 12:59 (UTC),Terr-AIS,110,,-53.53017,45.71153,,,288
2018-02-10 13:03 (UTC),Terr-AIS,107,,-53.54298,45.71424,,,284
2018-02-10 13:05 (UTC),Terr-AIS,105,,-53.55596,45.71704,,,288
2018-02-10 13:07 (UTC),Terr-AIS,107,,-53.56955,45.72001,,,288
2018-02-10 13:10 (UTC),Terr-AIS,109,,-53.58175,45.72265,,,284
2018-02-10 13:15 (UTC),Terr-AIS,105,,-53.59295,45.72523,,,285
2018-02-10 13:18 (UTC),Terr-AIS,108,,-53.60241,45.72724,,,284
2018-02-10 13:21 (UTC),Terr-AIS,107,,-53.61414,45.72971,,,286
2018-02-10 13:24 (UTC),Terr-AIS,106,,-53.62383,45.73171,,,286
2018-02-10 13:27 (UTC),Terr-AIS,104,,-53.63864,45.73489,,,286
2018-02-10 13:29 (UTC),Terr-AIS,109,,-53.66024,45.73947,,,289
2018-02-10 13:31 (UTC),Terr-AIS,111,,-53.67398,45.74236,,,288
2018-02-10 13:33 (UTC),Terr-AIS,111,,-53.70071,45.74791,,,287
2018-02-10 13:36 (UTC),Terr-AIS,113,,-53.71753,45.75134,,,289
2018-02-10 13:39 (UTC),Terr-AIS,113,,-53.73694,45.75543,,,286
2018-02-10 13:42 (UTC),Terr-AIS,109,,-53.74593,45.75727,,,285
2018-02-10 13:44 (UTC),Terr-AIS,109,,-53.76101,45.76038,,,286
2018-02-10 13:48 (UTC),Terr-AIS,106,,-53.77324,45.76303,,,283
2018-02-10 13:51 (UTC),Terr-AIS,103,,-53.78536,45.76559,,,285
2018-02-10 13:54 (UTC),Terr-AIS,105,,-53.80441,45.7697,,,286
2018-02-10 13:58 (UTC),Terr-AIS,107,,-53.81639,45.77236,,,289
2018-02-10 14:01 (UTC),Terr-AIS,105,,-53.82712,45.77475,,,286
2018-02-10 14:04 (UTC),Terr-AIS,103,,-53.83924,45.77741,,,287
2018-02-10 14:07 (UTC),Terr-AIS,106,,-53.87231,45.78453,,,289
2018-02-10 14:09 (UTC),Terr-AIS,110,,-53.88462,45.78725,,,285
2018-02-10 14:12 (UTC),Terr-AIS,106,,-53.92206,45.79522,,,284
2018-02-10 14:15 (UTC),Terr-AIS,110,,-53.94261,45.79953,,,289
2018-02-10 14:17 (UTC),Terr-AIS,108,,-53.96096,45.80344,,,285
2018-02-10 14:20 (UTC),Terr-AIS,109,,-53.97637,45.80676,,,287
2018-02-10 14:23 (UTC),Terr-AIS,111,,-54.0413,45.82089,,,282
2018-02-10 14:25 (UTC),Terr-AIS,109,,-54.0767,45.82825,,,284
2018-02-10 14:28 (UTC),Terr-AIS,106,,-54.10159,45.8333,,,283
2018-02-10 14:31 (UTC),Terr-AIS,109,,-54.1496,45.84331,,,286
2018-02-10 14:34 (UTC),Terr-AIS,100,,-54.17845,45.84945,,,304
2018-02-10 14:37 (UTC),Terr-AIS,109,,-54.21346,45.8962,,,335
2018-02-10 14:40 (UTC),Terr-AIS,107,,-54.22331,45.91002,,,333
2018-02-10 14:42 (UTC),Terr-AIS,111,,-54.25004,45.94781,,,334
2018-02-10 14:45 (UTC),Terr-AIS,109,,-54.26714,45.97205,,,332
2018-02-10 14:48 (UTC),Terr-AIS,109,,-54.27297,45.98024,,,335
2018-02-10 14:51 (UTC),Terr-AIS,108,,-54.32024,46.04612,,,333
2018-02-10 14:53 (UTC),Terr-AIS,109,,-54.32509,46.05245,,,330
2018-02-10 14:57 (UTC),Terr-AIS,109,,-54.3326,46.06258,,,334
2018-02-10 14:59 (UTC),Terr-AIS,110,,-54.34878,46.08406,,,332
2018-02-10 15:02 (UTC),Terr-AIS,105,,-54.377,46.12269,,,336
2018-02-10 15:06 (UTC),Terr-AIS,106,,-54.42384,46.19505,,,335
2018-02-10 15:08 (UTC),Terr-AIS,110,,-54.48141,46.27509,,,337
2018-02-10 15:11 (UTC),Terr-AIS,114,,-54.55022,46.36459,,,329
2018-02-10 15:14 (UTC),Terr-AIS,109,,-54.6865,46.56042,,,336
2018-02-10 15:17 (UTC),Terr-AIS,111,,-54.72143,46.60777,,,338
2018-02-10 15:20 (UTC),Terr-AIS,116,,-54.7354,46.65091,,,33
2018-02-10 15:22 (UTC),Terr-AIS,101,,-54.65134,46.74233,,,31
2018-02-10 15:25 (UTC),Terr-AIS,104,,-54.59362,46.80041,,,34
2018-02-10 15:28 (UTC),Terr-AIS,112,,-54.57114,46.82217,,,35
2018-02-10 15:30 (UTC),Terr-AIS,113,,-54.52959,46.86299,,,34
2018-02-10 15:33 (UTC),Terr-AIS,113,,-54.48038,46.91725,,,29
2018-02-10 15:35 (UTC),Terr-AIS,112,,-54.46206,46.93869,,,31
2018-02-10 15:38 (UTC),Terr-AIS,113,,-54.3909,47.01266,,,35
2018-02-10 15:40 (UTC),Terr-AIS,110,,-54.33452,47.06688,,,34
2018-02-10 15:42 (UTC),Terr-AIS,109,,-54.30728,47.09445,,,31
2018-02-10 15:45 (UTC),Terr-AIS,106,,-54.26679,47.13633,,,30
2018-02-10 15:48 (UTC),Terr-AIS,110,,-54.20809,47.19953,,,34
2018-02-10 15:50 (UTC),Terr-AIS,115,,-54.14041,47.26237,,,37
2018-02-10 15:53 (UTC),Terr-AIS,112,,-54.06925,47.32158,,,51
2018-02-10 15:56 (UTC),Terr-AIS,110,,-54.0494,47.33086,,,63
2018-02-10 15:59 (UTC),Terr-AIS,91,,-53.96516,47.3274,,,149
2018-02-10 16:02 (UTC),Terr-AIS,29,,-53.97422,47.29857,,,243
2018-02-10 16:04 (UTC),Terr-AIS,20,,-53.97807,47.29736,,,245
2018-02-10 16:07 (UTC),Terr-AIS,13,,-53.98049,47.29678,,,281
2018-02-10 16:11 (UTC),Terr-AIS,0,,-53.98417,47.29568,,,217
